candidate_id,age,years_of_experience,job_role,education,interview_platform,communication_score,vocabulary_richness,filler_words_per_min,confidence_score,eye_contact_score,posture,stress_level,avg_response_time,interview_duration,sentiment_score,performance_score,hiring_decision
CAND_BE34A4,36,12,HR Manager,PhD,Google Meet,66.65,0.487,5,100.0,81.88,Confident,26.05,4.97,55,0.735,90.33,Hired
CAND_11B1C9,24,0,Product Manager,Bachelor's,HireVue,44.07,0.704,10,66.94,54.31,Slouched,29.69,4.65,45,0.604,51.25,Rejected
CAND_4E4A53,33,8,Sales Executive,Associate,Google Meet,54.88,0.737,10,96.61,100.0,Confident,19.21,4.88,30,0.785,66.51,Second Round
CAND_2740FE,40,17,Marketing Analyst,PhD,Teams,20.12,0.691,12,99.75,69.44,Confident,25.57,5.06,46,0.264,52.96,On Hold
CAND_9A1FB4,21,1,Product Manager,Associate,Teams,53.5,0.657,9,100.0,82.73,Neutral,22.02,5.35,72,0.508,75.67,Hired
CAND_3A0CBD,43,20,UX Designer,Bachelor's,Teams,75.36,0.613,9,100.0,60.63,Confident,31.11,5.69,58,0.442,93.63,Hired
CAND_20299C,31,10,Marketing Analyst,PhD,Teams,39.53,0.453,12,74.14,53.9,Neutral,34.97,4.97,37,0.323,47.18,Rejected
CAND_53BB0E,20,0,Sales Executive,Master's,Teams,,0.63,11,100.0,83.69,Confident,10.39,3.83,35,0.57,81.9,Second Round
CAND_5B9535,28,5,Sales Executive,PhD,Zoom,28.89,,10,100.0,79.85,Confident,8.08,4.29,47,0.447,70.67,Hired
CAND_1D9B62,38,12,Data Scientist,Associate,Google Meet,68.05,0.736,8,98.56,64.58,Confident,11.5,3.59,59,0.365,85.45,Hired
CAND_F9962C,47,28,Sales Executive,Associate,HireVue,86.76,0.549,4,98.16,69.58,Confident,26.04,,49,0.0,90.99,Hired
CAND_AAA7DD,40,19,Business Analyst,Master's,HireVue,45.92,,10,100.0,100.0,Confident,,3.17,62,0.521,68.11,Hired
CAND_EF7077,23,2,Software Engineer,Bachelor's,Google Meet,74.1,,7,100.0,100.0,Confident,6.22,4.6,45,0.369,68.3,Rejected
CAND_52BDF7,27,4,HR Manager,Associate,Teams,31.04,0.95,9,98.27,,Confident,10.88,3.68,68,0.636,49.65,Rejected
CAND_C9BA5E,29,1,HR Manager,Master's,Teams,57.79,0.481,8,100.0,88.18,Confident,6.46,3.86,51,0.432,73.52,Second Round
CAND_C132C2,24,0,Business Analyst,Associate,Teams,29.73,0.611,15,100.0,88.6,Confident,5.8,4.43,37,0.736,47.53,Rejected
CAND_93B640,30,6,UX Designer,Associate,Teams,65.33,,8,100.0,70.74,Confident,28.35,4.58,57,0.767,80.42,Rejected
CAND_AB6DC4,38,15,Sales Executive,Master's,Teams,55.52,0.673,9,98.36,100.0,Neutral,35.61,6.13,43,0.386,75.2,Hired
CAND_A4AB15,32,10,UX Designer,Bachelor's,Zoom,73.13,0.777,7,85.89,100.0,Confident,40.4,6.09,40,0.424,70.54,Rejected
CAND_6E736C,26,5,Sales Executive,Bachelor's,Zoom,64.67,0.352,4,100.0,51.81,Confident,8.75,4.72,38,0.746,77.06,Hired
CAND_E13E30,39,10,Marketing Analyst,Master's,Teams,65.08,,7,100.0,,Confident,13.03,3.84,27,0.752,79.26,Rejected
CAND_14D111,51,29,UX Designer,Associate,Zoom,69.34,0.565,5,88.97,,Neutral,31.86,5.95,44,0.404,70.36,Hired
CAND_D8CBAB,29,5,UX Designer,Master's,Zoom,61.8,0.745,11,85.69,68.87,Confident,13.67,4.02,47,0.21,67.19,Hired
CAND_859599,27,8,UX Designer,PhD,Google Meet,61.52,0.891,7,97.55,65.48,Confident,36.42,5.3,25,0.51,73.21,Rejected
CAND_6530D9,28,10,Product Manager,PhD,HireVue,,0.629,5,74.37,46.49,Neutral,48.26,6.57,44,0.504,75.73,Hired
CAND_2125AE,31,12,Software Engineer,PhD,HireVue,65.58,0.696,8,75.2,74.5,Neutral,48.42,6.28,39,0.538,63.02,Rejected
CAND_33C06D,30,8,Business Analyst,Bachelor's,HireVue,54.77,0.414,8,100.0,62.83,Confident,5.17,4.16,37,0.553,67.12,Hired
CAND_6644D7,35,13,HR Manager,Bachelor's,HireVue,70.26,0.479,9,76.71,59.97,Neutral,41.11,5.47,49,0.969,79.05,Rejected
CAND_BC0835,32,10,Business Analyst,PhD,Google Meet,60.42,0.69,6,83.61,93.72,Neutral,28.0,4.88,46,0.526,64.27,Rejected
CAND_279461,22,0,Data Scientist,PhD,HireVue,78.37,0.564,7,90.72,77.44,Confident,24.95,4.54,39,0.649,93.06,Hired
CAND_D7FB2D,21,0,UX Designer,Associate,Teams,,0.749,12,98.46,98.6,Neutral,23.65,4.77,42,0.586,66.02,Rejected
CAND_529249,40,21,UX Designer,Master's,HireVue,43.56,0.47,13,65.7,47.11,Neutral,41.23,7.08,48,0.676,42.94,On Hold
CAND_1F603C,25,6,HR Manager,PhD,Teams,48.58,0.652,3,100.0,100.0,Confident,2.69,3.04,34,0.062,62.71,Rejected
CAND_74B2D4,28,10,UX Designer,Bachelor's,Teams,70.53,0.448,11,100.0,100.0,Confident,17.51,5.12,53,0.564,85.27,Hired
CAND_1FC29E,27,7,Sales Executive,Master's,Teams,63.03,0.718,5,100.0,82.06,Confident,7.19,4.59,41,0.546,78.92,Rejected
CAND_0602A7,27,7,Software Engineer,Master's,Teams,53.08,0.889,11,99.82,100.0,Confident,11.12,5.44,55,0.318,72.69,Second Round
CAND_550572,23,0,HR Manager,PhD,Google Meet,33.65,0.746,16,100.0,100.0,Confident,9.4,4.2,72,0.237,47.42,Rejected
CAND_91D257,35,12,Software Engineer,Master's,Google Meet,59.54,0.552,12,87.87,58.3,Confident,31.85,6.37,40,0.656,59.15,Rejected
CAND_D14AD7,27,2,HR Manager,Bachelor's,HireVue,136.45,,1,96.97,81.14,Confident,24.85,4.45,42,0.688,88.96,Hired
CAND_A63BB1,43,21,Marketing Analyst,Associate,HireVue,58.18,0.387,8,98.92,96.74,Confident,17.04,3.79,57,0.177,69.49,Hired
CAND_BF757E,31,8,HR Manager,Master's,Teams,86.76,0.462,3,77.6,85.24,Neutral,29.57,5.35,47,0.297,73.56,Second Round
CAND_7BADAC,33,5,Data Scientist,Bachelor's,Teams,56.33,0.95,6,100.0,60.85,Confident,20.9,6.17,29,0.644,69.16,Second Round
CAND_69F156,20,0,Marketing Analyst,Master's,HireVue,68.87,,8,100.0,100.0,Confident,30.75,4.52,54,0.427,76.74,Hired
CAND_9F8B65,23,0,Data Scientist,PhD,Google Meet,54.64,0.789,14,97.0,,Confident,20.66,4.59,45,0.324,67.58,Hired
CAND_0D547A,36,14,Sales Executive,PhD,Teams,,0.667,12,100.0,72.07,Neutral,14.46,3.9,46,0.394,50.81,Rejected
CAND_C9843B,33,5,UX Designer,PhD,Google Meet,54.51,0.589,7,100.0,100.0,Neutral,13.59,4.54,50,0.47,59.77,Rejected
CAND_56F658,38,15,UX Designer,PhD,Google Meet,39.64,0.577,9,100.0,57.36,Confident,11.5,4.54,56,0.128,61.3,Rejected
CAND_333370,25,2,HR Manager,PhD,HireVue,59.14,0.578,12,83.39,,Confident,36.19,4.87,47,0.353,65.93,Second Round
CAND_D52FB6,42,21,Business Analyst,Master's,Zoom,62.47,0.673,3,70.74,55.29,Neutral,35.74,4.96,60,0.502,65.31,Rejected
CAND_E237E8,34,19,Sales Executive,Master's,Zoom,72.15,0.602,10,99.89,83.4,Confident,27.26,,38,0.505,65.52,Rejected
CAND_7941E8,32,6,Data Scientist,Bachelor's,Teams,60.74,0.621,10,100.0,93.15,Confident,13.15,3.98,36,0.445,72.15,Rejected
CAND_1AE00D,20,1,UX Designer,Associate,HireVue,76.17,0.659,6,96.58,92.7,Confident,6.25,3.58,50,0.802,85.98,Hired
CAND_6F3BFB,30,6,Product Manager,PhD,HireVue,68.37,0.631,8,100.0,96.64,Confident,6.66,4.8,45,0.551,84.24,Rejected
CAND_439E80,45,23,Product Manager,Master's,Teams,82.7,0.557,7,100.0,97.41,Confident,5.62,3.58,31,0.858,87.75,Hired
CAND_DB71EF,20,0,Marketing Analyst,Master's,Zoom,77.3,0.419,8,100.0,97.92,Confident,8.5,3.88,28,0.268,89.45,Hired
CAND_70DDB7,37,12,Software Engineer,Bachelor's,Zoom,68.25,0.626,5,100.0,100.0,Confident,19.54,4.2,44,0.245,81.97,Second Round
CAND_0672C6,21,0,HR Manager,Associate,Zoom,87.89,0.299,6,99.52,71.58,Confident,12.98,4.1,38,0.38,93.22,Second Round
CAND_ECA814,25,1,Product Manager,Associate,Google Meet,58.24,0.664,12,97.7,100.0,Confident,18.01,4.29,37,0.37,74.63,Hired
CAND_FF4C3E,34,9,UX Designer,Associate,Google Meet,49.46,,6,100.0,79.09,Confident,13.5,3.62,38,0.495,54.51,Rejected
CAND_D0718C,32,12,Marketing Analyst,Bachelor's,HireVue,65.07,0.489,9,100.0,100.0,Confident,16.06,6.47,53,0.634,82.04,Rejected
CAND_02C6ED,20,1,Software Engineer,Master's,HireVue,62.48,0.544,6,100.0,92.56,Confident,1.52,2.99,55,0.578,73.02,Hired
CAND_B1E0F9,40,18,Marketing Analyst,PhD,Zoom,53.13,0.453,14,100.0,81.56,Confident,7.8,3.64,49,0.53,79.65,Second Round
CAND_6BD52F,42,22,UX Designer,PhD,HireVue,217.9,0.657,0,100.0,77.21,Neutral,15.38,4.84,42,0.72,100.0,Hired
CAND_941781,26,0,Marketing Analyst,PhD,HireVue,46.87,0.535,14,95.33,63.66,Neutral,15.82,,39,0.369,61.95,Rejected
CAND_42225B,35,13,UX Designer,Associate,Zoom,63.09,0.813,9,100.0,89.67,Confident,,3.49,51,0.35,82.16,Rejected
CAND_DB57AE,21,5,Business Analyst,Master's,Zoom,48.61,0.536,8,90.54,61.34,Confident,16.68,,57,0.136,54.64,Rejected
CAND_D34BA7,31,9,HR Manager,PhD,Zoom,77.42,0.366,5,100.0,100.0,Neutral,3.65,,41,0.33,77.37,Second Round
CAND_289BB5,36,15,Marketing Analyst,Associate,HireVue,64.94,0.749,5,100.0,81.66,Confident,,4.45,35,1.0,77.9,Second Round
CAND_04C11A,21,0,UX Designer,Associate,Google Meet,38.49,0.57,10,60.95,61.32,Neutral,57.57,6.82,47,0.321,46.12,Rejected
CAND_098DA0,20,0,Software Engineer,Associate,Google Meet,38.35,0.555,21,79.36,53.47,Neutral,37.7,5.55,45,0.353,45.85,Rejected
CAND_22D8E6,34,12,Software Engineer,Associate,Teams,58.57,0.694,9,100.0,100.0,Confident,4.67,3.14,44,0.213,66.25,Rejected
CAND_0EE511,31,4,UX Designer,Bachelor's,HireVue,35.29,0.556,13,96.22,99.34,Confident,10.56,4.43,46,0.351,52.17,On Hold
CAND_051993,35,10,Product Manager,PhD,Teams,52.14,0.38,4,100.0,76.76,Confident,7.99,3.48,39,0.493,72.33,Rejected
CAND_E430C1,27,3,Business Analyst,PhD,HireVue,,0.41,11,100.0,100.0,Confident,7.86,3.58,25,0.75,72.11,Hired
CAND_088635,39,13,Data Scientist,Master's,Zoom,60.35,0.511,9,86.29,78.15,Confident,23.82,4.95,31,0.546,68.57,Hired
CAND_A80516,41,17,UX Designer,Associate,Zoom,76.79,0.622,4,100.0,86.75,Confident,14.82,3.82,64,0.618,85.61,Hired
CAND_4CEB26,30,12,Marketing Analyst,Associate,Google Meet,22.7,0.696,15,100.0,100.0,Confident,8.35,3.67,54,0.758,56.19,Rejected
CAND_024ED4,35,14,Marketing Analyst,Bachelor's,Teams,43.65,0.671,8,79.82,100.0,Confident,23.16,5.15,39,0.0,55.64,On Hold
CAND_1E8814,28,4,Sales Executive,PhD,HireVue,56.24,0.714,6,100.0,72.01,Neutral,20.91,4.41,45,0.493,83.8,Second Round
CAND_04E4FC,31,2,Data Scientist,Bachelor's,HireVue,82.71,0.62,5,96.15,66.18,Confident,20.63,4.32,20,0.602,84.92,Rejected
CAND_56E815,20,0,Business Analyst,Bachelor's,Teams,47.37,0.533,12,99.67,,Confident,15.54,,43,0.57,61.78,Rejected
CAND_6CDE82,32,14,HR Manager,PhD,Google Meet,73.05,0.632,12,100.0,95.34,Confident,23.16,4.74,43,0.681,87.7,Hired
CAND_5508A8,25,0,Data Scientist,Bachelor's,Zoom,,0.761,14,99.01,85.23,Confident,16.88,4.41,75,0.201,55.81,Rejected
CAND_369A8A,43,24,Business Analyst,Master's,Teams,45.68,0.707,12,100.0,,Confident,5.53,3.89,30,0.374,62.02,Rejected
CAND_6A1EE5,23,0,HR Manager,Associate,Zoom,60.44,0.558,9,100.0,100.0,Confident,6.81,4.61,49,0.447,72.38,Hired
CAND_19BB55,24,2,Business Analyst,PhD,Zoom,54.94,0.366,15,92.4,67.05,Confident,22.17,5.15,45,0.158,59.73,Rejected
CAND_E6A6CA,40,20,Product Manager,PhD,HireVue,56.96,0.636,11,97.17,90.0,Confident,6.27,3.92,40,0.675,66.06,Hired
CAND_45291D,26,5,Software Engineer,Bachelor's,Zoom,70.57,0.397,9,100.0,68.71,Confident,23.62,5.19,40,0.442,71.86,Rejected
CAND_334188,20,0,Business Analyst,Associate,Zoom,49.07,0.607,7,100.0,73.04,Confident,,3.97,44,0.459,65.24,Second Round
CAND_386C8E,32,11,Business Analyst,Bachelor's,HireVue,25.53,0.589,14,83.52,91.6,Confident,24.63,4.84,56,0.447,38.82,On Hold
CAND_5232ED,28,5,Data Scientist,PhD,Zoom,50.81,0.64,7,100.0,77.09,Confident,9.48,3.89,37,0.454,68.08,Rejected
CAND_CB6E9C,30,14,Business Analyst,Bachelor's,Google Meet,63.01,0.391,6,100.0,82.95,Confident,7.38,4.11,49,0.201,68.09,Second Round
CAND_EA3360,25,0,Data Scientist,Master's,HireVue,56.19,0.756,7,100.0,72.56,Confident,17.07,4.18,48,0.671,71.15,Rejected
CAND_BF1146,21,4,HR Manager,Associate,Zoom,51.09,0.634,12,100.0,96.38,Confident,14.83,4.17,50,0.78,77.6,Hired
CAND_AEEF70,28,4,Marketing Analyst,Master's,Teams,78.17,0.758,6,100.0,72.62,Confident,16.88,3.96,58,0.654,96.8,Hired
CAND_ED4057,33,13,Business Analyst,Bachelor's,HireVue,49.89,0.784,13,86.24,90.4,Confident,18.16,4.13,54,0.659,67.05,Rejected
CAND_6ADF5A,30,4,HR Manager,Bachelor's,Teams,48.86,0.41,14,79.73,62.63,Confident,25.41,5.13,39,0.601,60.36,Rejected
CAND_143C8C,31,10,Product Manager,Bachelor's,Teams,35.77,0.682,15,75.01,78.93,Confident,44.89,5.54,41,0.521,48.06,Rejected
CAND_511326,28,4,Product Manager,Master's,Zoom,51.26,0.677,13,91.09,76.86,Confident,31.9,4.63,31,0.329,71.62,Second Round
CAND_F535DF,43,16,Software Engineer,Bachelor's,Teams,58.26,0.698,12,100.0,98.51,Confident,7.04,3.9,32,0.724,83.72,Second Round
CAND_110332,33,18,Sales Executive,Associate,Google Meet,53.37,0.538,13,96.61,96.26,Neutral,25.48,4.57,36,0.071,56.03,Rejected
CAND_F7F2AB,26,4,Product Manager,Associate,Google Meet,37.25,0.64,10,99.67,94.64,Confident,11.38,5.04,31,0.418,50.3,Rejected
CAND_3C4FB3,45,20,Data Scientist,Bachelor's,Teams,39.74,0.625,12,94.01,70.31,Confident,,4.35,46,0.181,56.21,Rejected
CAND_6A015A,26,2,Product Manager,Bachelor's,Teams,59.42,0.588,7,100.0,58.61,Confident,7.78,4.7,53,0.48,74.31,Rejected
CAND_7D7206,27,8,Business Analyst,Bachelor's,HireVue,26.43,0.528,15,97.78,98.23,Confident,15.83,4.21,39,0.07,45.65,Rejected
CAND_5492EF,27,1,Data Scientist,Master's,Zoom,75.32,0.613,9,100.0,74.95,Confident,20.22,4.47,49,0.183,65.76,Rejected
CAND_378407,39,14,Data Scientist,Bachelor's,Zoom,55.47,0.555,10,76.44,57.54,Neutral,35.19,5.33,40,0.685,56.92,Rejected
CAND_7A9804,20,0,UX Designer,Master's,Teams,,0.731,11,100.0,100.0,Confident,17.73,5.24,45,0.262,64.7,Rejected
CAND_53C180,20,1,Sales Executive,Master's,Zoom,56.96,0.665,7,87.41,100.0,Confident,25.6,4.4,20,0.585,56.65,Rejected
CAND_FDE26B,20,2,Data Scientist,PhD,Google Meet,42.96,0.795,13,100.0,,Confident,13.01,4.23,44,0.611,59.11,Rejected
CAND_B47659,43,17,Data Scientist,Bachelor's,HireVue,,0.728,14,65.0,41.36,Neutral,42.97,6.27,37,0.45,40.92,Rejected
CAND_2D0A11,31,10,HR Manager,Bachelor's,Google Meet,67.97,0.824,7,91.46,70.81,Neutral,19.34,4.99,51,0.669,70.97,Rejected
CAND_1639D8,48,26,Product Manager,Bachelor's,Zoom,72.97,0.224,9,100.0,55.08,Confident,9.42,,42,0.423,78.57,Second Round
CAND_7FA9CB,32,8,UX Designer,Associate,Zoom,37.73,0.363,14,96.8,85.8,Confident,12.28,3.77,47,0.263,47.81,On Hold
CAND_9A3310,20,0,Marketing Analyst,Bachelor's,Zoom,50.81,0.566,7,100.0,84.95,Confident,6.81,4.78,54,0.191,64.58,Rejected
CAND_F2743F,22,3,HR Manager,Bachelor's,Zoom,58.89,0.604,5,100.0,100.0,Slouched,8.11,3.35,62,0.587,73.64,Rejected
CAND_6A65B6,28,5,Data Scientist,PhD,Zoom,60.87,0.752,12,98.12,100.0,Confident,32.47,5.11,64,0.7,69.22,Second Round
CAND_EC83E6,27,7,UX Designer,PhD,HireVue,55.76,0.593,9,97.38,100.0,Confident,24.83,4.06,53,0.903,73.8,Rejected
CAND_275993,33,7,Business Analyst,Bachelor's,HireVue,37.0,0.538,12,90.08,60.62,Confident,,4.26,52,0.665,48.5,Rejected
CAND_37A646,22,2,Business Analyst,Bachelor's,HireVue,22.65,0.5,22,77.96,88.11,Confident,37.35,7.46,48,0.653,53.55,Rejected
CAND_6F094B,25,2,Sales Executive,PhD,Google Meet,33.53,0.766,14,100.0,100.0,Confident,21.39,4.35,36,0.536,48.77,Rejected
CAND_3CCCC9,30,8,UX Designer,PhD,Zoom,49.37,0.722,9,69.02,,Neutral,28.96,4.74,36,0.267,49.07,Rejected
CAND_D42E6A,24,6,Marketing Analyst,Bachelor's,Google Meet,63.53,0.487,7,100.0,99.07,Confident,12.62,4.48,65,0.88,77.93,Hired
CAND_C06A70,24,2,Software Engineer,PhD,Google Meet,47.25,0.35,9,100.0,93.77,Confident,17.29,4.16,42,0.654,69.05,Rejected
CAND_E849B3,39,18,Sales Executive,Associate,Teams,50.18,,9,60.34,55.42,Slouched,53.56,6.46,27,0.665,56.83,Rejected
CAND_F7663C,20,0,Marketing Analyst,Associate,HireVue,55.56,0.677,7,76.26,74.84,Neutral,48.06,5.51,46,0.408,60.65,Rejected
CAND_F3F72D,30,10,Data Scientist,PhD,Teams,61.79,0.563,12,98.84,73.95,Confident,19.36,4.98,20,0.826,74.18,Rejected
CAND_4A49CF,24,4,Marketing Analyst,Associate,Teams,60.49,0.594,8,100.0,100.0,Confident,10.65,,51,0.508,76.71,Second Round
CAND_CC0A50,26,2,Data Scientist,Associate,Google Meet,42.85,,13,73.83,60.94,Neutral,30.68,6.27,39,0.328,42.16,Rejected
CAND_84970A,20,0,Business Analyst,Bachelor's,Teams,37.61,0.541,14,100.0,,Confident,5.18,3.42,38,0.544,53.14,Rejected
CAND_BE59EF,38,16,HR Manager,Master's,HireVue,74.15,0.486,8,100.0,80.04,Neutral,8.79,,34,0.648,82.27,Rejected
CAND_B2A9EC,26,4,HR Manager,Associate,Teams,68.97,0.797,11,80.47,77.84,Neutral,51.39,5.47,47,0.581,60.65,On Hold
CAND_D33A1D,32,8,HR Manager,Associate,Zoom,66.51,0.524,7,100.0,97.08,Confident,10.26,3.95,59,0.516,81.06,Rejected
CAND_B71815,33,7,Product Manager,PhD,HireVue,40.63,0.533,12,100.0,80.45,Neutral,18.16,5.27,39,0.653,64.8,Rejected
CAND_375A29,23,1,HR Manager,Associate,Zoom,50.27,0.402,15,100.0,59.59,Confident,15.36,4.04,36,0.301,62.17,Rejected
CAND_07629E,30,7,HR Manager,Master's,HireVue,73.19,0.726,12,100.0,92.72,Confident,8.04,4.2,45,0.242,83.49,Second Round
CAND_FE3599,20,0,Marketing Analyst,Bachelor's,Teams,73.7,0.877,4,100.0,73.97,Confident,9.03,4.48,45,0.753,81.59,Rejected
CAND_BC4F01,32,13,Sales Executive,Master's,Teams,20.7,0.663,19,90.19,60.35,Neutral,8.79,3.8,40,0.715,39.33,Rejected
CAND_B20A93,30,8,Business Analyst,Master's,Google Meet,67.06,0.576,7,79.1,62.98,Neutral,29.06,5.28,31,0.511,59.63,Rejected
CAND_84D262,35,14,Product Manager,PhD,HireVue,52.09,0.618,7,72.67,67.89,Neutral,50.16,6.63,33,0.478,61.62,Rejected
CAND_EFA8A7,34,15,Business Analyst,PhD,HireVue,64.51,0.708,5,100.0,,Confident,16.59,4.56,27,0.431,82.93,Hired
CAND_8CD8B4,35,10,Data Scientist,PhD,Zoom,48.01,0.719,8,53.44,56.24,Slouched,70.26,7.05,65,0.663,43.05,Rejected
CAND_2902D7,24,0,Software Engineer,PhD,Teams,74.19,0.81,5,77.97,77.81,Confident,27.8,5.22,47,0.557,79.36,Hired
CAND_7FD14C,20,0,UX Designer,Bachelor's,Google Meet,58.64,0.84,12,100.0,100.0,Confident,15.84,4.03,65,0.625,76.53,Hired
CAND_BC7DA3,24,4,Software Engineer,PhD,Teams,67.16,0.817,7,100.0,83.7,Confident,9.21,4.11,41,0.34,84.59,Second Round
CAND_D1BCC6,31,10,Product Manager,Master's,Zoom,82.44,0.742,13,99.79,100.0,Confident,14.85,4.12,49,0.243,88.95,Hired
CAND_224395,36,12,Marketing Analyst,PhD,Teams,178.08,0.595,0,97.28,79.26,Neutral,20.86,4.67,39,0.568,100.0,Hired
CAND_0905C5,20,3,Marketing Analyst,Bachelor's,Google Meet,,0.683,12,100.0,63.4,Confident,9.27,3.81,45,0.472,59.84,Rejected
CAND_88B42A,23,0,Sales Executive,Master's,Google Meet,68.99,0.526,8,100.0,100.0,Confident,16.01,4.21,41,0.236,75.38,Rejected
CAND_37718C,36,9,Sales Executive,Associate,Teams,53.38,0.769,6,81.64,73.28,Confident,25.09,4.56,50,0.312,66.23,Hired
CAND_49F479,34,15,Product Manager,Bachelor's,Zoom,45.84,0.339,5,96.27,87.79,Neutral,11.04,4.27,59,0.309,60.03,Rejected
CAND_3C220A,20,0,Product Manager,Master's,Zoom,61.07,0.485,9,96.29,74.45,Confident,10.76,4.47,68,0.696,75.66,Rejected
CAND_33F81E,36,14,Data Scientist,Bachelor's,Zoom,58.92,0.695,6,98.8,100.0,Confident,9.76,3.45,69,0.439,62.27,Rejected
CAND_FF86E7,35,9,HR Manager,Master's,Google Meet,52.07,0.95,14,100.0,,Confident,9.74,3.98,45,0.232,61.01,Rejected
CAND_22C7D2,44,24,Sales Executive,Associate,Teams,58.59,0.446,7,100.0,100.0,Confident,11.6,,39,0.363,63.68,Rejected
CAND_3A7069,35,14,Sales Executive,Associate,Google Meet,72.7,0.665,12,98.68,100.0,Confident,7.04,4.04,32,0.839,88.87,Hired
CAND_8D5045,34,12,Product Manager,Associate,Teams,,0.471,10,57.78,38.37,Neutral,39.63,5.22,52,0.626,53.32,Rejected
CAND_5C33A4,24,2,Product Manager,Master's,HireVue,69.9,0.533,4,100.0,100.0,Confident,7.16,3.86,42,0.154,76.93,Second Round
CAND_72B22C,34,10,Marketing Analyst,PhD,Teams,48.79,0.419,10,100.0,90.17,Confident,10.83,4.32,54,0.646,60.99,Rejected
CAND_DD3E0D,21,1,UX Designer,PhD,Zoom,74.81,0.539,5,100.0,80.16,Confident,26.18,5.72,54,0.495,82.3,Second Round
CAND_7F5D92,23,1,Product Manager,Bachelor's,Google Meet,37.97,0.771,14,80.26,75.92,Neutral,35.68,5.19,51,0.324,47.74,Rejected
CAND_92821E,42,25,Business Analyst,PhD,Teams,39.54,0.69,14,100.0,100.0,Confident,7.71,,62,0.379,58.47,Rejected
CAND_E185EF,41,22,Product Manager,Associate,Teams,50.54,0.728,7,86.69,47.37,Neutral,16.88,4.54,51,0.644,67.66,Rejected
CAND_97A2BC,23,4,HR Manager,Associate,HireVue,196.17,0.409,0,100.0,54.69,Confident,17.21,3.77,43,0.381,95.47,Hired
CAND_EE6E46,33,10,Sales Executive,PhD,Google Meet,71.11,0.569,7,78.76,35.83,Confident,32.19,4.9,59,0.418,86.44,Hired
CAND_9C2B1C,29,5,Sales Executive,Bachelor's,Teams,55.62,0.831,8,93.85,100.0,Confident,10.64,3.99,42,0.519,70.51,Rejected
CAND_71ED31,29,3,Business Analyst,Master's,Zoom,49.9,0.33,8,100.0,92.63,Confident,11.28,4.14,31,0.349,74.54,Second Round
CAND_53B5A3,20,0,HR Manager,PhD,Teams,55.04,0.581,8,100.0,89.43,Confident,8.41,3.64,35,0.402,66.55,Hired
CAND_72F1F7,25,1,Product Manager,Associate,Teams,71.47,,6,98.31,93.56,Neutral,29.59,6.65,43,0.61,70.33,Rejected
CAND_844922,37,15,Software Engineer,Associate,Google Meet,74.7,0.591,6,83.47,95.73,Confident,34.0,5.85,67,0.401,73.86,Rejected
CAND_877B4A,31,12,Marketing Analyst,PhD,Teams,76.22,0.629,2,87.29,68.47,Confident,35.08,5.07,47,0.485,80.53,Hired
CAND_68B3B1,23,9,HR Manager,Bachelor's,Google Meet,25.48,0.695,11,100.0,92.18,Confident,6.81,3.79,41,0.297,58.99,On Hold
CAND_4DBAF9,20,0,HR Manager,PhD,Google Meet,58.36,0.514,12,92.36,69.41,Confident,26.56,4.76,53,0.266,60.21,Rejected
CAND_7282F6,30,6,UX Designer,Master's,Zoom,45.28,0.891,6,70.05,76.6,Confident,43.18,5.65,50,0.781,50.19,Rejected
CAND_E391B6,28,4,Sales Executive,Bachelor's,Zoom,29.11,0.547,11,75.01,63.22,Neutral,41.06,5.51,46,0.614,42.05,Rejected
CAND_4AD1BE,39,15,UX Designer,Master's,Google Meet,43.79,0.79,11,79.53,76.19,Neutral,16.63,4.4,40,0.565,57.19,Rejected
CAND_5F6284,45,19,Product Manager,Associate,HireVue,65.33,0.359,7,93.98,100.0,Confident,30.39,4.92,46,0.56,75.02,Second Round
CAND_8CB0E4,36,11,UX Designer,PhD,Teams,206.9,0.48,0,98.53,91.96,Confident,,4.65,52,0.637,100.0,Second Round
CAND_BE5278,22,3,Sales Executive,PhD,Google Meet,40.0,0.417,6,99.89,,Confident,5.35,3.53,43,0.426,58.64,Rejected
CAND_0DAD7A,34,12,Data Scientist,Bachelor's,HireVue,42.12,0.5,6,100.0,83.16,Confident,20.23,5.29,39,0.73,55.51,Rejected
CAND_5CD9F2,21,2,Product Manager,Bachelor's,Google Meet,57.44,0.79,9,68.43,62.67,Neutral,40.86,4.92,60,0.562,61.36,On Hold
CAND_60C3F3,36,14,Sales Executive,PhD,Teams,76.43,0.732,6,97.03,100.0,Confident,9.93,3.7,49,0.481,83.83,Hired
CAND_E07DFF,20,0,Product Manager,Associate,Google Meet,61.66,0.562,8,91.27,87.8,Confident,14.08,4.13,37,0.514,68.58,Hired
CAND_BEF4C9,20,0,UX Designer,Master's,Zoom,,0.531,10,84.15,74.21,Neutral,41.81,5.51,41,0.288,67.22,Hired
CAND_20C405,37,17,Business Analyst,PhD,Zoom,42.91,0.858,8,94.2,97.97,Confident,36.72,6.83,38,0.708,55.0,Rejected
CAND_8CDC6D,24,3,Marketing Analyst,Associate,Teams,54.19,0.681,10,79.96,93.59,Neutral,27.53,5.82,23,0.512,52.3,Rejected
CAND_ADB926,29,4,UX Designer,Associate,HireVue,41.76,,11,83.91,72.85,Neutral,16.65,4.32,33,0.353,61.87,Rejected
